transfer_id,player_id,player_name,club_from_id,club_from_name,club_to_id,club_to_name,transfer_date,season,market_value_at_transfer,transfer_fee
3453536,328658,Kristoffer Ajer,371,Celtic,1148,Brentford,2021-07-21,21/22,7000000.0,15700000.0
1680519,328658,Kristoffer Ajer,2553,Kilmarnock FC,371,Celtic,2017-05-31,16/17,800000.0,0.0
1680518,328658,Kristoffer Ajer,371,Celtic,2553,Kilmarnock FC,2017-01-20,16/17,800000.0,0.0
1438737,328658,Kristoffer Ajer,267,IK Start,371,Celtic,2016-01-07,16/17,800000.0,600000.0
1076702,328658,Kristoffer Ajer,15678,Lillestrøm Yth.,267,IK Start,2014-07-15,14/15,0.0,0.0
2534111,442248,Ethan Pinnock,349,Barnsley,1148,Brentford,2019-02-07,19/20,500000.0,3350000.0
1817196,442248,Ethan Pinnock,3455,Forest Green,349,Barnsley,2017-01-07,17/18,0.0,570000.0
1511112,442248,Ethan Pinnock,6169,Dulwich Hamlet,3455,Forest Green,2016-01-07,16/17,0.0,0.0
5133491,442248,Ethan Pinnock,84037,Holmesdale,6169,Dulwich Hamlet,2011-01-04,10/11,0.0,0.0
5133490,442248,Ethan Pinnock,6169,Dulwich Hamlet,84037,Holmesdale,2011-01-02,10/11,0.0,0.0
1794196,130164,Jordan Pickford,289,Sunderland,29,Everton,2017-01-07,17/18,15000000.0,28500000.0
1306268,130164,Jordan Pickford,466,Preston,289,Sunderland,2016-01-01,15/16,500000.0,0.0
1306267,130164,Jordan Pickford,289,Sunderland,466,Preston,2015-07-31,15/16,250000.0,0.0
1091688,130164,Jordan Pickford,1027,Bradford,289,Sunderland,2015-09-03,14/15,250000.0,0.0
1091687,130164,Jordan Pickford,289,Sunderland,1027,Bradford,2014-07-21,14/15,250000.0,0.0
1017475,130164,Jordan Pickford,1220,Carlisle United,289,Sunderland,2014-05-31,13/14,250000.0,0.0
1017474,130164,Jordan Pickford,289,Sunderland,1220,Carlisle United,2014-08-02,13/14,250000.0,0.0
950027,130164,Jordan Pickford,2963,Burton Albion,289,Sunderland,2013-11-22,13/14,150000.0,0.0
924008,130164,Jordan Pickford,289,Sunderland,2963,Burton Albion,2013-02-08,13/14,150000.0,0.0
3189595,130164,Jordan Pickford,9264,Sunderland U21,289,Sunderland,2013-01-07,13/14,0.0,0.0
844417,130164,Jordan Pickford,3721,Alfreton,9264,Sunderland U21,2013-03-26,12/13,0.0,0.0
844416,130164,Jordan Pickford,9264,Sunderland U21,3721,Alfreton,2013-02-26,12/13,0.0,0.0
804019,130164,Jordan Pickford,12797,Sunderland U18,9264,Sunderland U21,2012-01-07,12/13,0.0,0.0
677801,130164,Jordan Pickford,1089,Darlington,12797,Sunderland U18,2012-05-31,11/12,0.0,0.0
677800,130164,Jordan Pickford,12797,Sunderland U18,1089,Darlington,2012-01-01,11/12,0.0,0.0
5780289,357658,Mark Travers,989,Bournemouth,29,Everton,2025-07-15,25/26,4000000.0,4600000.0
5488770,357658,Mark Travers,641,Middlesbrough,989,Bournemouth,2025-05-31,24/25,4000000.0,0.0
5488769,357658,Mark Travers,989,Bournemouth,641,Middlesbrough,2025-01-29,24/25,4000000.0,0.0
4536074,357658,Mark Travers,512,Stoke City,989,Bournemouth,2023-10-27,23/24,3500000.0,0.0
4536073,357658,Mark Travers,989,Bournemouth,512,Stoke City,2023-07-27,23/24,2000000.0,0.0
3253014,357658,Mark Travers,352,Swindon Town,989,Bournemouth,2021-11-02,20/21,500000.0,0.0
3193720,357658,Mark Travers,989,Bournemouth,352,Swindon Town,2021-06-01,20/21,500000.0,0.0
2467513,357658,Mark Travers,38967,Bournemouth U23,989,Bournemouth,2020-01-07,20/21,250000.0,0.0
1858015,357658,Mark Travers,3822,Weymouth FC,38967,Bournemouth U23,2018-01-01,17/18,0.0,0.0
1858014,357658,Mark Travers,38967,Bournemouth U23,3822,Weymouth FC,2017-07-07,17/18,0.0,0.0
1535004,357658,Mark Travers,73151,Rovers Academy,38967,Bournemouth U23,2016-06-07,16/17,0.0,0.0
1535005,357658,Mark Travers,6142,Cherry Orchard FC,73151,Rovers Academy,2015-01-07,15/16,0.0,0.0
5867232,215810,Tom King,543,Wolves,29,Everton,2025-08-15,25/26,200000.0,0.0
4472724,215810,Tom King,1302,Northampton,543,Wolves,2023-03-07,23/24,175000.0,0.0
4223253,215810,Tom King,34888,Salford,1302,Northampton,2023-01-14,22/23,200000.0,0.0
3389879,215810,Tom King,3716,Newport County,34888,Salford,2021-07-07,21/22,200000.0,0.0
2480411,215810,Tom King,1028,Millwall,3716,Newport County,2019-01-07,19/20,100000.0,0.0
2151029,215810,Tom King,3884,AFC Wimbledon,1028,Millwall,2019-10-01,18/19,50000.0,0.0
2151028,215810,Tom King,1028,Millwall,3884,AFC Wimbledon,2018-01-07,18/19,50000.0,0.0
1991771,215810,Tom King,3684,Stevenage,1028,Millwall,2018-05-31,17/18,50000.0,0.0
1991770,215810,Tom King,1028,Millwall,3684,Stevenage,2018-04-01,17/18,50000.0,0.0
1565426,215810,Tom King,6340,Braintree,1028,Millwall,2016-05-31,15/16,0.0,0.0
1443735,215810,Tom King,1028,Millwall,6340,Braintree,2016-02-19,15/16,0.0,0.0
1299710,215810,Tom King,7454,Welling Utd.,1028,Millwall,2015-12-21,15/16,0.0,0.0
1299709,215810,Tom King,1028,Millwall,7454,Welling Utd.,2015-07-24,15/16,0.0,0.0
1065289,215810,Tom King,6950,Palace U18,1028,Millwall,2014-08-30,14/15,0.0,0.0
1238620,215810,Tom King,6939,Portsmouth U18,6950,Palace U18,2011-01-07,11/12,0.0,0.0
3155344,215810,Tom King,42383,Manchester U19,6939,Portsmouth U18,2008-01-07,08/09,0.0,0.0
3949136,661053,Jarrad Branthwaite,383,PSV,29,Everton,2023-06-30,22/23,10000000.0,0.0
3949135,661053,Jarrad Branthwaite,29,Everton,383,PSV,2022-07-17,22/23,3000000.0,0.0
3205885,661053,Jarrad Branthwaite,164,Blackburn,29,Everton,2021-05-31,20/21,3000000.0,0.0
3205884,661053,Jarrad Branthwaite,29,Everton,164,Blackburn,2021-01-14,20/21,2000000.0,0.0
2760809,661053,Jarrad Branthwaite,1220,Carlisle United,29,Everton,2020-01-13,19/20,0.0,1100000.0
2469061,661053,Jarrad Branthwaite,15899,Carlisle U18,1220,Carlisle United,2019-02-26,18/19,0.0,0.0
3880528,173504,James Tarkowski,1132,Burnley,29,Everton,2022-02-07,22/23,22000000.0,0.0
1425309,173504,James Tarkowski,1148,Brentford,1132,Burnley,2016-01-02,15/16,350000.0,4000000.0
1017706,173504,James Tarkowski,1078,Oldham Athletic,1148,Brentford,2014-01-31,13/14,50000.0,0.0
884740,173504,James Tarkowski,14623,Oldham U18,1078,Oldham Athletic,2011-01-22,10/11,0.0,0.0
5174521,173504,James Tarkowski,22733,Maine Road,14623,Oldham U18,2009-05-19,08/09,0.0,0.0
1820728,118534,Michael Keane,1132,Burnley,29,Everton,2017-03-07,17/18,18000000.0,28500000.0
1170249,118534,Michael Keane,9251,Man Utd U21,1132,Burnley,2015-12-01,14/15,500000.0,2560000.0
1123718,118534,Michael Keane,1132,Burnley,9251,Man Utd U21,2015-11-01,14/15,500000.0,0.0
1123717,118534,Michael Keane,9251,Man Utd U21,1132,Burnley,2014-01-09,14/15,500000.0,0.0
1033675,118534,Michael Keane,164,Blackburn,9251,Man Utd U21,2014-05-05,13/14,500000.0,0.0
1033674,118534,Michael Keane,9251,Man Utd U21,164,Blackburn,2014-07-03,13/14,500000.0,0.0
980046,118534,Michael Keane,22,Derby,9251,Man Utd U21,2014-01-29,13/14,500000.0,0.0
980045,118534,Michael Keane,9251,Man Utd U21,22,Derby,2013-11-28,13/14,300000.0,0.0
800561,118534,Michael Keane,1003,Leicester,9251,Man Utd U21,2013-05-14,12/13,0.0,0.0
800560,118534,Michael Keane,9251,Man Utd U21,1003,Leicester,2012-06-11,12/13,0.0,0.0
615798,118534,Michael Keane,5242,Man Utd U18,9251,Man Utd Res.,2011-01-07,11/12,0.0,0.0
3674899,404842,Vitaliy Mykolenko,338,Dynamo Kyiv,29,Everton,2022-01-01,21/22,17000000.0,23500000.0
2039282,404842,Vitaliy Mykolenko,21218,Dynamo Kyiv U21,338,Dynamo Kyiv,2017-10-14,17/18,0.0,0.0
1878530,404842,Vitaliy Mykolenko,36949,Dynamo Kyiv U19,21218,Dynamo Kyiv U21,2017-01-07,17/18,0.0,0.0
1595846,404842,Vitaliy Mykolenko,14281,Dynamo Kyiv U17,36949,Dynamo Kyiv U19,2016-01-08,16/17,0.0,0.0
5821094,938146,Adam Aznou,27,Bayern Munich,29,Everton,2025-07-29,25/26,4000000.0,9000000.0
5500900,938146,Adam Aznou,366,Real Valladolid,27,Bayern Munich,2025-05-31,24/25,3000000.0,0.0
5500899,938146,Adam Aznou,27,Bayern Munich,366,Real Valladolid,2025-03-02,24/25,3000000.0,0.0
5376937,938146,Adam Aznou,28,FC Bayern II,27,Bayern Munich,2024-01-07,24/25,900000.0,0.0
5033620,938146,Adam Aznou,1462,FC Bayern U19,28,FC Bayern II,2024-01-02,23/24,0.0,0.0
4417486,938146,Adam Aznou,21058,FC Bayern U17,1462,FC Bayern U19,2023-01-07,23/24,0.0,0.0
3975348,938146,Adam Aznou,14321,Barça U16,21058,FC Bayern U17,2022-07-28,22/23,0.0,0.0
3564254,938146,Adam Aznou,70295,Barça Youth,14321,Barça U16,2021-01-07,21/22,0.0,0.0
4321627,938146,Adam Aznou,45258,CF Damm Youth,70295,Barça Youth,2019-01-07,19/20,0.0,0.0
5158454,711544,Jake O'Brien,1041,Lyon,29,Everton,2024-07-30,24/25,12000000.0,19500000.0
4585566,711544,Jake O'Brien,6945,Palace U21,1041,Lyon,2023-08-15,23/24,700000.0,1000000.0
4038941,711544,Jake O'Brien,54189,RWDM,6945,Palace U21,2023-06-30,22/23,700000.0,0.0
4038940,711544,Jake O'Brien,6945,Palace U21,54189,RWDM,2022-08-26,22/23,150000.0,0.0
3681015,711544,Jake O'Brien,352,Swindon Town,6945,Palace U23,2022-05-31,21/22,25000.0,0.0
3681016,711544,Jake O'Brien,6945,Palace U23,352,Swindon Town,2022-04-01,21/22,25000.0,0.0
3501846,711544,Jake O'Brien,27774,Cork City,6945,Palace U23,2021-08-16,21/22,25000.0,0.0
3236400,711544,Jake O'Brien,6945,Palace U23,27774,Cork City,2021-05-31,20/21,0.0,0.0
3236399,711544,Jake O'Brien,27774,Cork City,6945,Palace U23,2021-03-02,20/21,0.0,0.0
2688055,711544,Jake O'Brien,34422,Cork Academy,27774,Cork City,2019-01-07,19/20,0.0,0.0
3680676,424015,Nathan Patterson,124,Rangers,29,Everton,2022-04-01,21/22,3000000.0,14000000.0
3002813,424015,Nathan Patterson,12573,Rangers B,124,Rangers,2020-01-07,20/21,0.0,0.0
2607916,424015,Nathan Patterson,67281,Rangers FC U18,12573,Rangers B,2019-01-07,19/20,0.0,0.0
2190088,424015,Nathan Patterson,31029,Rangers FC U17,67281,Rangers FC U18,2018-01-07,18/19,0.0,0.0
6330616,424015,Nathan Patterson,100596,Rangers Youth,31029,Rangers FC U17,2017-01-07,17/18,0.0,0.0
5827171,646991,Robin Roefs,467,NEC Nijmegen,289,Sunderland,2025-01-08,25/26,4000000.0,10500000.0
3404400,646991,Robin Roefs,11154,NEC U21,467,NEC Nijmegen,2021-01-07,21/22,0.0,0.0
2971258,646991,Robin Roefs,43843,NEC U17,11154,NEC U21,2020-01-07,20/21,0.0,0.0
2379291,646991,Robin Roefs,32800,NEC Youth,43843,NEC U17,2018-01-07,18/19,0.0,0.0
6158316,475946,Anthony Patterson,1028,Millwall,289,Sunderland,2026-06-30,25/26,8000000.0,0.0
6158315,475946,Anthony Patterson,289,Sunderland,1028,Millwall,2026-01-02,25/26,10000000.0,0.0
3675439,475946,Anthony Patterson,1045,Notts County,289,Sunderland,2022-07-01,21/22,0.0,0.0
3675438,475946,Anthony Patterson,289,Sunderland,1045,Notts County,2021-12-31,21/22,0.0,0.0
3594809,475946,Anthony Patterson,1045,Notts County,289,Sunderland,2021-11-18,21/22,0.0,0.0
3594255,475946,Anthony Patterson,289,Sunderland,1045,Notts County,2021-09-24,21/22,0.0,0.0
3483365,475946,Anthony Patterson,9264,Sunderland U23,289,Sunderland,2021-01-07,21/22,0.0,0.0
2211084,475946,Anthony Patterson,12797,Sunderland U18,9264,Sunderland U23,2018-01-07,18/19,0.0,0.0
2432513,475946,Anthony Patterson,58235,Sunderland Yth.,12797,Sunderland U18,2016-01-07,16/17,0.0,0.0
6157206,605426,Melker Ellborg,496,Malmö,289,Sunderland,2026-01-02,25/26,500000.0,3450000.0
4793022,605426,Melker Ellborg,701,Trelleborg,496,Malmö,2024-11-30,24/25,200000.0,0.0
4793021,605426,Melker Ellborg,496,Malmö,701,Trelleborg,2024-01-02,23/24,200000.0,0.0
4518826,605426,Melker Ellborg,75203,Ariana FC,496,Malmö,2023-11-30,23/24,100000.0,0.0
4518825,605426,Melker Ellborg,496,Malmö,75203,Ariana FC,2023-07-18,23/24,100000.0,0.0
3696307,605426,Melker Ellborg,5200,IFK Malmö,496,Malmö,2022-11-30,22/23,100000.0,0.0
3696306,605426,Melker Ellborg,496,Malmö,5200,IFK Malmö,2022-01-14,21/22,50000.0,0.0
3166128,605426,Melker Ellborg,7917,Malmö FF U19,496,Malmö,2021-01-01,20/21,0.0,0.0
3166129,605426,Melker Ellborg,40593,Malmö FF U17,7917,Malmö FF U19,2020-01-01,19/20,0.0,0.0
2939094,605426,Melker Ellborg,23603,IFK Berga,40593,Malmö FF U17,2019-01-07,19/20,0.0,0.0
5068256,123536,Simon Moore,990,Coventry,289,Sunderland,2024-01-07,24/25,200000.0,0.0
3384068,123536,Simon Moore,350,Sheff Utd,990,Coventry,2021-03-07,21/22,400000.0,0.0
1574787,123536,Simon Moore,603,Cardiff,350,Sheff Utd,2016-08-19,16/17,250000.0,580000.0
1009937,123536,Simon Moore,698,Bristol City,603,Cardiff,2014-05-31,13/14,250000.0,0.0
1009936,123536,Simon Moore,603,Cardiff,698,Bristol City,2014-01-30,13/14,250000.0,0.0
920397,123536,Simon Moore,1148,Brentford,603,Cardiff,2013-07-29,13/14,150000.0,175000.0
489599,123536,Simon Moore,3055,Basingstoke,1148,Brentford,2011-01-01,10/11,50000.0,0.0
489598,123536,Simon Moore,1148,Brentford,3055,Basingstoke,2010-01-10,10/11,50000.0,0.0
331720,123536,Simon Moore,4279,Farnborough,1148,Brentford,2009-11-08,09/10,0.0,0.0
331721,123536,Simon Moore,33590,Brading Town,4279,Farnborough,2008-01-07,08/09,0.0,0.0
3912402,503686,Dan Ballard,9249,Arsenal U21,289,Sunderland,2022-01-07,22/23,2000000.0,2300000.0
3418009,503686,Dan Ballard,1028,Millwall,9249,Arsenal U23,2022-05-31,21/22,2000000.0,0.0
3418008,503686,Dan Ballard,9249,Arsenal U23,1028,Millwall,2021-01-07,21/22,0.0,0.0
3089058,503686,Dan Ballard,1181,Blackpool,9249,Arsenal U23,2021-05-31,20/21,0.0,0.0
3089057,503686,Dan Ballard,9249,Arsenal U23,1181,Blackpool,2020-05-10,20/21,0.0,0.0
2535909,503686,Dan Ballard,352,Swindon Town,9249,Arsenal U23,2020-01-22,19/20,0.0,0.0
2535908,503686,Dan Ballard,9249,Arsenal U23,352,Swindon Town,2019-03-07,19/20,0.0,0.0
2153359,503686,Dan Ballard,5679,Arsenal U18,9249,Arsenal U23,2018-01-07,18/19,0.0,0.0
1927736,503686,Dan Ballard,50683,Arsenal Youth,5679,Arsenal U18,2016-01-07,16/17,0.0,0.0
5857503,353032,Omar Alderete,3709,Getafe,289,Sunderland,2025-12-08,25/26,8000000.0,11600000.0
4410944,353032,Omar Alderete,44,Hertha BSC,3709,Getafe,2023-01-07,23/24,4000000.0,4000000.0
4024820,353032,Omar Alderete,3709,Getafe,44,Hertha BSC,2023-06-30,22/23,4000000.0,0.0
4024805,353032,Omar Alderete,44,Hertha BSC,3709,Getafe,2022-08-19,22/23,10000000.0,0.0
3435682,353032,Omar Alderete,1049,Valencia,44,Hertha BSC,2022-06-30,21/22,10000000.0,0.0
3435681,353032,Omar Alderete,44,Hertha BSC,1049,Valencia,2021-12-07,21/22,4500000.0,0.0
3088743,353032,Omar Alderete,26,Basel,44,Hertha BSC,2020-05-10,20/21,3000000.0,4000000.0
2495211,353032,Omar Alderete,2063,Huracán,26,Basel,2019-01-07,19/20,900000.0,1700000.0
2193354,353032,Omar Alderete,1214,Cerro Porteño,2063,Huracán,2018-07-20,18/19,900000.0,1380000.0
1864057,353032,Omar Alderete,1106,Gimnasia,1214,Cerro Porteño,2018-06-30,17/18,900000.0,0.0
1864056,353032,Omar Alderete,1214,Cerro Porteño,1106,Gimnasia,2017-07-31,17/18,0.0,0.0
1562956,353032,Omar Alderete,20055,Cerro U20,1214,Cerro Porteño,2016-01-07,16/17,0.0,0.0
5911118,617755,Jenson Seelt,82,Wolfsburg,289,Sunderland,2026-06-30,25/26,5000000.0,0.0
5911119,617755,Jenson Seelt,289,Sunderland,82,Wolfsburg,2025-01-09,25/26,2000000.0,0.0
4452029,617755,Jenson Seelt,9715,PSV U21,289,Sunderland,2023-01-07,23/24,600000.0,2000000.0
3211331,617755,Jenson Seelt,81337,PSV U18,9715,PSV U21,2021-01-07,21/22,25000.0,0.0
2796227,617755,Jenson Seelt,39212,PSV U17,81337,PSV U18,2020-01-07,20/21,0.0,0.0
2483727,617755,Jenson Seelt,32801,PSV Yth.,39212,PSV U17,2019-01-07,19/20,0.0,0.0
2266070,617755,Jenson Seelt,32800,NEC Youth,32801,PSV Yth.,2017-01-07,17/18,0.0,0.0
6161750,661208,Leo Hjelde,350,Sheff Utd,289,Sunderland,2026-06-30,25/26,1500000.0,0.0
6161749,661208,Leo Hjelde,289,Sunderland,350,Sheff Utd,2026-02-02,25/26,2000000.0,0.0
4857293,661208,Leo Hjelde,399,Leeds,289,Sunderland,2024-01-30,23/24,1200000.0,1750000.0
4219626,661208,Leo Hjelde,1194,Rotherham,399,Leeds,2023-05-31,22/23,1200000.0,0.0
4219625,661208,Leo Hjelde,399,Leeds,1194,Rotherham,2023-12-01,22/23,800000.0,0.0
3522006,661208,Leo Hjelde,9043,Celtic B,399,Leeds,2021-08-27,21/22,300000.0,0.0
3216641,661208,Leo Hjelde,2759,Ross County,9043,Celtic B,2021-05-17,20/21,0.0,0.0
3216640,661208,Leo Hjelde,9043,Celtic B,2759,Ross County,2021-01-22,20/21,0.0,0.0
3216642,661208,Leo Hjelde,67280,Celtic U18,9043,Celtic B,2020-01-07,20/21,0.0,0.0
2585737,661208,Leo Hjelde,12847,RBK Youth,67280,Celtic U18,2019-07-29,19/20,0.0,0.0
4802294,661208,Leo Hjelde,115377,Trygg/Lade Jgd.,12847,RBK Youth,2018-10-01,17/18,0.0,0.0
6151372,502065,Aji Alese,1020,Portsmouth,289,Sunderland,2026-06-30,25/26,700000.0,0.0
6151371,502065,Aji Alese,289,Sunderland,1020,Portsmouth,2026-01-29,25/26,1000000.0,0.0
3944804,502065,Aji Alese,9267,West Ham U21,289,Sunderland,2022-07-15,22/23,500000.0,590000.0
3232913,502065,Aji Alese,986,Cambridge Utd.,9267,West Ham U23,2021-05-31,20/21,0.0,0.0
3232914,502065,Aji Alese,9267,West Ham U23,986,Cambridge Utd.,2021-01-02,20/21,0.0,0.0
2631628,502065,Aji Alese,3688,Accrington,9267,West Ham U23,2020-05-31,19/20,0.0,0.0
2631627,502065,Aji Alese,9267,West Ham U23,3688,Accrington,2019-02-09,19/20,0.0,0.0
2452981,502065,Aji Alese,9955,West Ham U18,9267,West Ham U23,2018-01-07,18/19,0.0,0.0
1863049,502065,Aji Alese,52975,West Ham Yth.,9955,West Ham U18,2017-01-07,17/18,0.0,0.0
2202170,282939,Luke O'Nien,2805,Wycombe,289,Sunderland,2018-07-30,18/19,150000.0,0.0
1247218,282939,Luke O'Nien,37993,Watford U21,2805,Wycombe,2015-07-27,15/16,0.0,0.0
1248009,282939,Luke O'Nien,4117,Wealdstone,37993,Watford U21,2015-05-31,14/15,0.0,0.0
1248008,282939,Luke O'Nien,37993,Watford U21,4117,Wealdstone,2014-08-22,14/15,0.0,0.0
1042777,282939,Luke O'Nien,4117,Wealdstone,37993,Watford U21,2014-04-27,13/14,0.0,0.0
1042776,282939,Luke O'Nien,37993,Watford U21,4117,Wealdstone,2014-03-27,13/14,0.0,0.0
926312,282939,Luke O'Nien,10732,Watford U18,37993,Watford U21,2013-01-07,13/14,0.0,0.0
5813600,352041,Lucas Perri,1041,Lyon,399,Leeds,2025-07-26,25/26,10000000.0,16000000.0
4803768,352041,Lucas Perri,537,Botafogo,1041,Lyon,2024-05-01,23/24,8000000.0,6500000.0
4021711,352041,Lucas Perri,585,São Paulo,537,Botafogo,2022-08-17,22/23,1000000.0,350000.0
3662047,352041,Lucas Perri,2646,Náutico,585,São Paulo,2022-08-16,22/23,1000000.0,0.0
3662046,352041,Lucas Perri,585,São Paulo,2646,Náutico,2022-05-20,21/22,1200000.0,0.0
2381460,352041,Lucas Perri,873,Crystal Palace,585,São Paulo,2019-06-30,18/19,250000.0,0.0
2381461,352041,Lucas Perri,585,São Paulo,873,Crystal Palace,2019-01-25,18/19,50000.0,0.0
5072800,352041,Lucas Perri,14708,São Paulo U20,585,São Paulo,2018-01-01,17/18,50000.0,0.0
5077296,352041,Lucas Perri,14679,São Paulo U17,14708,São Paulo U20,2014-01-01,13/14,0.0,0.0
4542499,99397,Karl Darlow,762,Newcastle,399,Leeds,2023-07-29,23/24,1000000.0,400000.0
4254021,99397,Karl Darlow,3008,Hull City,762,Newcastle,2023-05-31,22/23,1200000.0,0.0
4254020,99397,Karl Darlow,762,Newcastle,3008,Hull City,2023-01-31,22/23,1800000.0,157000.0
1107976,99397,Karl Darlow,703,Nott'm Forest,762,Newcastle,2015-05-31,14/15,3000000.0,0.0
1107975,99397,Karl Darlow,762,Newcastle,703,Nott'm Forest,2014-10-08,14/15,1000000.0,0.0
1107974,99397,Karl Darlow,703,Nott'm Forest,762,Newcastle,2014-09-08,14/15,1000000.0,5000000.0
815163,99397,Karl Darlow,899,Walsall,703,Nott'm Forest,2013-10-01,12/13,50000.0,0.0
815162,99397,Karl Darlow,703,Nott'm Forest,899,Walsall,2013-01-01,12/13,50000.0,0.0
787713,99397,Karl Darlow,899,Walsall,703,Nott'm Forest,2012-10-26,12/13,50000.0,0.0
787712,99397,Karl Darlow,703,Nott'm Forest,899,Walsall,2012-09-21,12/13,50000.0,0.0
707892,99397,Karl Darlow,3716,Newport County,703,Nott'm Forest,2012-01-05,11/12,50000.0,0.0
707891,99397,Karl Darlow,703,Nott'm Forest,3716,Newport County,2012-01-03,11/12,50000.0,0.0
3473354,99397,Karl Darlow,38588,Nottingham U21,703,Nott'm Forest,2010-01-07,10/11,50000.0,0.0
259644,99397,Karl Darlow,12799,Nottingham U18,38588,Nottingham U21,2008-01-07,08/09,0.0,0.0
5103143,194386,Alex Cairns,34888,Salford,399,Leeds,2024-08-07,24/25,175000.0,0.0
4452201,194386,Alex Cairns,11177,Fleetwood,34888,Salford,2023-01-07,23/24,200000.0,0.0
4203648,194386,Alex Cairns,34888,Salford,11177,Fleetwood,2023-05-31,22/23,200000.0,0.0
4203647,194386,Alex Cairns,11177,Fleetwood,34888,Salford,2023-04-01,22/23,200000.0,0.0
4157272,194386,Alex Cairns,2577,Hartlepool,11177,Fleetwood,2022-03-12,22/23,200000.0,0.0
4157271,194386,Alex Cairns,11177,Fleetwood,2577,Hartlepool,2022-11-26,22/23,200000.0,0.0
1486997,194386,Alex Cairns,1194,Rotherham,11177,Fleetwood,2016-01-07,16/17,100000.0,0.0
1400636,194386,Alex Cairns,1219,Chesterfield,1194,Rotherham,2016-08-01,15/16,100000.0,0.0
1244620,194386,Alex Cairns,399,Leeds,1219,Chesterfield,2015-06-08,15/16,100000.0,0.0
830516,194386,Alex Cairns,3647,Stalybridge,399,Leeds,2013-02-28,12/13,250000.0,0.0
830515,194386,Alex Cairns,399,Leeds,3647,Stalybridge,2012-08-20,12/13,250000.0,0.0
614875,194386,Alex Cairns,10161,Leeds U18,399,Leeds,2011-01-07,11/12,0.0,0.0
5721820,371851,Jaka Bijol,410,Udinese,399,Leeds,2025-01-07,25/26,18000000.0,18000000.0
3943029,371851,Jaka Bijol,2410,CSKA Moscow,410,Udinese,2022-07-14,22/23,3500000.0,5760000.0
3066971,371851,Jaka Bijol,42,Hannover 96,2410,CSKA Moscow,2021-06-30,20/21,2500000.0,0.0
3066970,371851,Jaka Bijol,2410,CSKA Moscow,42,Hannover 96,2020-09-18,20/21,2500000.0,0.0
2143905,371851,Jaka Bijol,789,Rudar Velenje,2410,CSKA Moscow,2018-01-07,18/19,500000.0,400000.0
1824807,371851,Jaka Bijol,30051,NK Bravo U19,789,Rudar Velenje,2017-06-07,17/18,0.0,0.0
5087494,297212,Joe Rodon,148,Tottenham,399,Leeds,2024-02-07,24/25,8000000.0,11800000.0
4575542,297212,Joe Rodon,399,Leeds,148,Tottenham,2024-05-31,23/24,8000000.0,0.0
4575541,297212,Joe Rodon,148,Tottenham,399,Leeds,2023-10-08,23/24,7000000.0,0.0
3985081,297212,Joe Rodon,273,Stade Rennais,148,Tottenham,2023-06-30,22/23,7000000.0,0.0
3985080,297212,Joe Rodon,148,Tottenham,273,Stade Rennais,2022-01-08,22/23,8000000.0,0.0
3104383,297212,Joe Rodon,2288,Swansea,148,Tottenham,2020-10-16,20/21,7000000.0,12100000.0
2219034,297212,Joe Rodon,33616,Swansea U23,2288,Swansea,2018-01-07,18/19,0.0,0.0
2026056,297212,Joe Rodon,3371,Cheltenham,33616,Swansea U23,2018-05-31,17/18,0.0,0.0
2026055,297212,Joe Rodon,33616,Swansea U23,3371,Cheltenham,2018-01-30,17/18,0.0,0.0
1394377,297212,Joe Rodon,14626,Swansea U18,33616,Swansea U21,2015-01-07,15/16,0.0,0.0
4954877,297212,Joe Rodon,53127,Swansea Yth.,14626,Swansea U18,2014-01-07,14/15,0.0,0.0
5742515,338629,Sebastiaan Bornauw,82,Wolfsburg,399,Leeds,2025-01-07,25/26,6000000.0,6000000.0
3444621,338629,Sebastiaan Bornauw,3,1.FC Köln,82,Wolfsburg,2021-07-16,21/22,12000000.0,14100000.0
2592752,338629,Sebastiaan Bornauw,58,RSC Anderlecht,3,1.FC Köln,2019-06-08,19/20,4000000.0,8250000.0
2225225,338629,Sebastiaan Bornauw,30857,Anderlecht U21,58,RSC Anderlecht,2018-01-07,18/19,0.0,0.0
1603052,338629,Sebastiaan Bornauw,49390,Anderlecht U17,30857,Anderlecht U21,2016-01-07,16/17,0.0,0.0
1534903,338629,Sebastiaan Bornauw,25005,Anderlecht Yth.,49390,Anderlecht U17,2014-01-07,14/15,0.0,0.0
5180302,338629,Sebastiaan Bornauw,66294,Dender Yth.,25005,Anderlecht Yth.,2009-01-12,09/10,0.0,0.0
5180301,338629,Sebastiaan Bornauw,87293,Wydad AC Youth,66294,Dender Yth.,2008-01-07,08/09,0.0,0.0
5751434,263361,Maximilian Wöber,86,Werder Bremen,399,Leeds,2026-06-30,25/26,3000000.0,0.0
5751433,263361,Maximilian Wöber,399,Leeds,86,Werder Bremen,2025-04-07,25/26,8000000.0,0.0
4546742,263361,Maximilian Wöber,18,Mönchengladbach,399,Leeds,2024-06-30,23/24,10000000.0,0.0
4546741,263361,Maximilian Wöber,399,Leeds,18,Mönchengladbach,2023-07-31,23/24,14000000.0,500000.0
4200696,263361,Maximilian Wöber,409,Salzburg,399,Leeds,2023-03-01,22/23,12000000.0,12000000.0
2604511,263361,Maximilian Wöber,368,Sevilla FC,409,Salzburg,2019-08-13,19/20,10000000.0,10500000.0
